beer case(itemx) | Use | True | Enabled: True | beer case(itemx) | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_shock_rr | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
TRAFFIC | PlayerHit | False | Enabled: True | HumanCollider | False
TRAFFIC | CarHit | False | Enabled: True | HumanCollider | False
GIFU(750/450psi) | Death | True | Enabled: True | DriverHeadPivot | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
HAYOSIKO(1500kg) | Cooling | False | Enabled: True | Cooling | False
386_GAMES | Sounds | False | Enabled: True | Pasi02a2 | False
386_GAMES | Osuma | False | Enabled: True | Pasi02a2 | False
386_GAMES | Liike | False | Enabled: True | Pasi02a2 | False
GIFU(750/450psi) | Knob | True | Enabled: True | RadioVolume | True
Sheets | Button | False | Enabled: True | 2 | False
TRAFFIC | Speak | False | Enabled: True | Speak | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_steel headers | False
Sheets | Button | False | Enabled: True | 1 | False
JONNEZ ES(Clone) | Use | True | Enabled: True | ShutOff | True
Systems | Text | False | Enabled: True | AssignPush | False
COTTAGE | Activate | True | Enabled: True | Sleep | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | rocker shaft(Clone) | True
SATSUMA(557kg) | Removal | True | Enabled: True | rocker shaft(Clone) | True
386_GAMES | timerbooster | False | Enabled: True | timerbooster | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_hood | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_exhaust_muffler | False
DRAGRACE | Trigger | False | Enabled: True | Right | False
Sheets | Button | False | Enabled: True | Metallic | False
SATSUMA(557kg) | Screw | False | Enabled: True | OpenCap | False
Sheets | Data | False | Enabled: True | Data | False
JONNEZ ES(Clone) | InWater | True | Enabled: True | AirIntake | True
Sheets | Button | False | Enabled: True | 2 | False
RALLY | Checkpoint | False | Enabled: True | Staging | False
SATSUMA(557kg) | Removal | True | Enabled: True | halfshaft(xxxxx) | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | halfshaft(xxxxx) | True
NPC_CARS | PlayerTrigger | True | Enabled: True | PlayerTrigger | True
Sheets | Button | False | Enabled: True | 1 | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
YARD | Use | True | Enabled: True | Coll | True
TRAFFIC | Shifting | False | Enabled: True | TRUCK 1 | False
TRAFFIC | Throttle | False | Enabled: True | TRUCK 1 | False
TRAFFIC | Steering | False | Enabled: True | TRUCK 1 | False
TRAFFIC | Move | False | Enabled: True | LookTarget | False
SATSUMA(557kg) | BoltCheck | True | Enabled: True | spindle fl(xxxxx) | True
SATSUMA(557kg) | Removal | True | Enabled: True | spindle fl(xxxxx) | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
RALLY | Move | False | Enabled: True | LookTarget | False
Sheets | Button | False | Enabled: True | 1 | False
TRAFFIC | Logic | False | Enabled: True | CopPassenger | False
PLAYER | PickUp | False | Enabled: True | Pick | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
STORE | Move | False | Enabled: True | arm_left | False
JONNEZ ES(Clone) | PlayerTrigger | True | Enabled: True | DriveTrigger | True
PLAYER | Rain | True | Enabled: True | Rain | True
PLAYER | RaycastAndFog | True | Enabled: True | Rain | True
PLAYER | RoofCheck | True | Enabled: True | Rain | True
KILJUGUY | Logic | True | Enabled: True | Hitchhiker | True
KILJUGUY | Save | True | Enabled: True | Hitchhiker | True
GIFU(750/450psi) | Reset | False | Enabled: True | Hose(xxxxx) | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
TRAFFIC | Death | True | Enabled: True | DriverHeadPivot | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
ITEMS | Spasm | True | Enabled: True | pike_gfx | True
TRAFFIC | Animations | False | Enabled: False | Cop4 | False
TRAFFIC | Rotate | False | Enabled: True | Cop4 | False
JOBS | Use | False | Enabled: True | PayMoney | False
CARPARTS | Assembly | True | Enabled: True | trigger_seat_cover1 | True
Systems | FSM | False | Enabled: True | Jump | False
GUI | Scale | False | Enabled: True | bar | False
SATSUMA(557kg) | Jumping | True | Enabled: True | Animations | True
SATSUMA(557kg) | Rotation | True | Enabled: True | Animations | True
ITEMS | Trigger | True | Enabled: True | Trigger1 | True
Systems | Data | False | Enabled: True | 5 | False
SATSUMA(557kg) | Screw | False | Enabled: True | BoltPM | False
SATSUMA(557kg) | ExhaustSound | False | Enabled: True | FromHeaders | False
PLAYER | Data | False | Enabled: True | FuelNozzle | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
Systems | Text | False | Enabled: True | AssignShiftDown | False
wheel steel rl(Clone) | Assembly | True | Enabled: True | trigger_hubcap_rl | True
Database | Data | True | Enabled: True | WarningTriangle | True
GIFU(750/450psi) | Trigger | False | Enabled: True | CapTrigger_FuelGifu | False
DRAGRACE | Trigger | False | Enabled: True | 660ft | False
STORE | Use | False | Enabled: True | Handle | False
Database | Data | True | Enabled: True | Timingcover | True
JOBS | LOD | True | Enabled: True | HouseShit3 | True
386_GAMES | ActivateGame | False | Enabled: True | Rami-CayRharles | False
STORE | Use | False | Enabled: True | LockRoll2 | False
Systems | FSM | False | Enabled: True | Shift Down | False
386_GAMES | Final Score | False | Enabled: True | Score-Final | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_oil filter | False
TRAFFIC | Shifting | True | Enabled: True | FITTAN | True
TRAFFIC | Throttle | True | Enabled: True | FITTAN | True
TRAFFIC | Steering | True | Enabled: True | FITTAN | True
TRAFFIC | LOD | True | Enabled: True | FITTAN | True
MAP | Add Force | False | Enabled: True | MooseRagdoll | False
MAP | Chop | False | Enabled: False | MooseRagdoll | False
PLAYER | Ray | False | Enabled: True | Raycast | False
GIFU(750/450psi) | Reset | False | Enabled: True | Hose(xxxxx) | False
GUI | Scale | False | Enabled: True | bar | False
Systems | Text | False | Enabled: True | Value | False
JOBS | Use | False | Enabled: True | PayMoney | False
GIFU(750/450psi) | Knob | True | Enabled: True | RadioTuner | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | spindle fr(xxxxx) | True
SATSUMA(557kg) | Removal | True | Enabled: True | spindle fr(xxxxx) | True
MAP | Randomize | False | Enabled: True | Moose | False
Sheets | Setup | False | Enabled: True | DragTimeSheet | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
Systems | Slider | False | Enabled: True | Bar | False
KEKMET(350-400psi) | Fuel | True | Enabled: True | Fuel | True
Sheets | Button | False | Enabled: True | 5 | False
FERNDALE(1630kg) | Logic | True | Enabled: True | HookRear | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | fuel line(xxxxx) | True
JAIL | Knob | False | Enabled: True | Power | False
Systems | Text | False | Enabled: True | AssignRun | False
Sheets | Button | False | Enabled: True | ButtonNext | False
Systems | Data | False | Enabled: True | 3 | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
STORE | Use | False | Enabled: True | Bet | False
HUMANS | CarHit | True | Enabled: True | HumanTrigger | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_fuel_strainer | False
Systems | Slider | False | Enabled: True | Slider | False
GIFU(750/450psi) | Reset | False | Enabled: True | Hose(xxxxx) | False
TRAFFIC | Move | False | Enabled: True | ChaseTarget | False
386_GAMES | VaakaNopeudenMuuttaja | False | Enabled: True | Finger-stats-data | False
386_GAMES | Nopeus | False | Enabled: True | Finger-stats-data | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Electrics | False | Enabled: True | Electrics | False
DRAGRACE | Staging | False | Enabled: True | Stageline1 | False
YARD | Get | False | Enabled: False | Poster3 | True
ITEMS | Level | True | Enabled: True | BucketTrigger | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
JONNEZ ES(Clone) | Voltage | False | Enabled: True | BeamsShort | False
REPAIRSHOP | Use | True | Enabled: True | Handle | True
HAYOSIKO(1500kg) | Temp | False | Enabled: True | NeedleTemp | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
Database | Data | True | Enabled: True | Shock_RL | True
386_GAMES | SaveTables | False | Enabled: False | Leaderboard | False
386_GAMES | Data | False | Enabled: True | Leaderboard | False
SATSUMA(557kg) | BoltCheck | True | Enabled: True | gear stick(xxxxx) | True
SATSUMA(557kg) | Removal | True | Enabled: True | gear stick(xxxxx) | True
Database | Data | True | Enabled: True | Door_Left | True
Systems | Text | False | Enabled: True | Gear3 | False
REPAIRSHOP | Buy | False | Enabled: True | BuyStarter | False
GUI | Scale | True | Enabled: True | Pivot | True
REPAIRSHOP | Buy | False | Enabled: True | BuyPiston1 | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
386_GAMES | Osuma | False | Enabled: True | HitDetector | False
SATSUMA(557kg) | Screw | True | Enabled: True | OpenCap | True
wheel rally fr(Clone) | Screw | False | Enabled: True | BoltPM | False
COTTAGE | Use | False | Enabled: True | FireTrigger | False
Database | Data | True | Enabled: True | Oilpan | True
TRAFFIC | Look | False | Enabled: False | HeadPivot | False
PLAYER | FSM | False | Enabled: True | Spray | False
TRAFFIC | Use | False | Enabled: True | TakeFine | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
wheel racing fl(Clone) | Screw | False | Enabled: True | BoltPM | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_electrics | False
Systems | FSM | False | Enabled: True | Hitchhike | False
REPAIRSHOP | Activate | False | Enabled: True | Brochure | False
Sheets | Setup | False | Enabled: True | RallyLeaderboard | False
Database | Data | True | Enabled: True | Wishbone_FR | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_handbrake | False
CARPARTS | Removal | False | Enabled: False | radio(Clone) | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
YARD | Use | True | Enabled: True | fridge_paper | True
SATSUMA(557kg) | BoltCheck | False | Enabled: True | fire extinguisher holder(xxxxx) | False
SATSUMA(557kg) | Removal | False | Enabled: True | fire extinguisher holder(xxxxx) | False
TRAFFIC | Shifting | False | Enabled: True | VICTRO 3_r | False
TRAFFIC | Throttle | False | Enabled: True | VICTRO 3_r | False
TRAFFIC | Steering | False | Enabled: True | VICTRO 3_r | False
TRAFFIC | LOD | False | Enabled: True | VICTRO 3_r | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_spindle_fr | False
386_GAMES | FSM | False | Enabled: True | Asiakkaat | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_tachometer | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Assembly | True | Enabled: True | trigger_racing head | True
GUI | Scale | False | Enabled: True | bar | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
STORE | Button | True | Enabled: True | SAVEGAME | True
Systems | Deactivate | False | Enabled: True | Saving | False
KEKMET(350-400psi) | Trigger | False | Enabled: True | CapTrigger_FuelKekmet | False
SATSUMA(557kg) | Removal | True | Enabled: True | timing cover(Clone) | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | timing cover(Clone) | True
ITEMS | Data | True | Enabled: True | FluidTrigger | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_sparkplug1 | False
wheel racing rl(Clone) | Screw | False | Enabled: True | BoltPM | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
GIFU(750/450psi) | Reset | False | Enabled: True | Hose(xxxxx) | False
386_GAMES | BulletMovement | False | Enabled: True | JohnKemedyBulletRight04 | False
386_GAMES | FSM | False | Enabled: True | Menu | False
HAYOSIKO(1500kg) | Usage | False | Enabled: True | TurnSignals | False
Database | Data | True | Enabled: True | Carburator | True
ITEMS | CheckLift | True | Enabled: True | lift | True
ITEMS | Movement | True | Enabled: True | lift | True
MAP | Logic | True | Enabled: True | HookRear | True
Database | Data | True | Enabled: True | Hubcap_FR | True
Sheets | Button | False | Enabled: True | 3 | False
SATSUMA(557kg) | Paint | True | Enabled: True | door left(Clone) | True
SATSUMA(557kg) | Removal | True | Enabled: True | door left(Clone) | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | door left(Clone) | True
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
JOBS | Trigger | True | Enabled: True | ShitLevelTrigger | True
JOBS | Level | True | Enabled: True | ShitLevelTrigger | True
REPAIRSHOP | Work | False | Enabled: False | Fleetari | False
REPAIRSHOP | Work | False | Enabled: False | GearLinkage | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
GIFU(750/450psi) | Reset | False | Enabled: True | Hose(xxxxx) | False
Systems | Slider | False | Enabled: True | Slider | False
MAP | Logic | True | Enabled: True | HookFront | True
wheel steel fr(Clone) | Screw | False | Enabled: True | BoltPM | False
TRAFFIC | Use | False | Enabled: True | Trigger | False
HAYOSIKO(1500kg) | FuelLine | False | Enabled: True | Fuel | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_bucket_seat_passenger | False
SATSUMA(557kg) | Movemement | True | Enabled: True | Lever | True
SATSUMA(557kg) | BoltCheck | True | Enabled: True | distributor(Clone) | True
SATSUMA(557kg) | Removal | True | Enabled: True | distributor(Clone) | True
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_brake_master | False
SATSUMA(557kg) | Assembly | True | Enabled: True | trigger_fur_dices | True
TRAFFIC | Sound | False | Enabled: True | EngineSound | False
SATSUMA(557kg) | Screw | True | Enabled: True | BoltPM | True
GUI | Logic | True | Enabled: True | Icons | True
KEKMET(350-400psi) | Use | False | Enabled: True | Remove | False
STORE | Screw | False | Enabled: True | Pin | False
YARD | Use | True | Enabled: True | switch_bedroom2 | True
TRAFFIC | Use | False | Enabled: True | TakeFine | False
SATSUMA(557kg) | Assembly | False | Enabled: True | trigger_steering_rod_fr | False
TRAFFIC | Speak | False | Enabled: True | Speak | False
SATSUMA(557kg) | Removal | True | Enabled: True | extra gauges(xxxxx) | True
PLAYER | CameraSettings | True | Enabled: True | FPSCamera | True
PLAYER | Drunk Mode | True | Enabled: True | FPSCamera | True
PLAYER | Death | True | Enabled: True | FPSCamera | True
PLAYER | Hangover | False | Enabled: False | FPSCamera | True
